   .Foto #1	-- Fecha	02/09/2025---10:02:06 a. m.
   	Wavelength	Dark Substract	
6.100764E+2	8.407117E+2
6.101662E+2	8.342196E+2
6.102560E+2	8.367796E+2
6.103458E+2	8.386637E+2
6.104355E+2	8.380083E+2
6.105253E+2	8.382131E+2
6.106151E+2	8.346087E+2
6.107048E+2	8.387046E+2
6.107946E+2	8.321921E+2
6.108844E+2	8.221366E+2
6.109741E+2	8.352436E+2
6.110639E+2	8.079237E+2
6.111536E+2	8.319259E+2
6.112433E+2	8.322945E+2
6.113331E+2	8.341786E+2
6.114228E+2	8.382541E+2
6.115125E+2	8.155216E+2
6.116022E+2	8.220137E+2
6.116920E+2	8.151735E+2
6.117817E+2	8.276456E+2
6.118714E+2	8.057323E+2
6.119611E+2	8.073298E+2
6.120508E+2	7.912942E+2
6.121405E+2	7.993427E+2
6.122302E+2	8.059781E+2
6.123199E+2	8.094187E+2
6.124096E+2	8.339329E+2
6.124992E+2	8.033977E+2
6.125889E+2	8.126135E+2
6.126786E+2	8.051589E+2
6.127683E+2	8.084561E+2
6.128579E+2	8.039506E+2
6.129476E+2	8.160336E+2
6.130372E+2	7.997318E+2
6.131269E+2	7.984825E+2
6.132165E+2	7.900449E+2
6.133062E+2	7.969670E+2
6.133958E+2	7.905364E+2
6.134855E+2	7.961888E+2
6.135751E+2	7.803171E+2
6.136647E+2	7.653054E+2
6.137544E+2	7.847202E+2
6.138440E+2	7.838396E+2
6.139336E+2	7.639947E+2
6.140232E+2	7.899220E+2
6.141128E+2	7.773270E+2
6.142024E+2	7.849659E+2
6.142920E+2	7.919905E+2
6.143816E+2	7.613529E+2
6.144712E+2	7.869730E+2
6.145608E+2	7.624997E+2
6.146504E+2	7.837167E+2
6.147400E+2	7.798255E+2
6.148295E+2	7.682136E+2
6.149191E+2	7.680907E+2
6.150087E+2	7.789244E+2
6.150982E+2	7.606361E+2
6.151878E+2	7.541031E+2
6.152773E+2	7.648754E+2
6.153669E+2	7.629708E+2
6.154564E+2	7.619468E+2
6.155460E+2	7.610457E+2
6.156355E+2	7.524442E+2
6.157251E+2	7.492084E+2
6.158146E+2	7.686232E+2
6.159041E+2	7.486759E+2
6.159937E+2	7.715108E+2
6.160832E+2	7.580966E+2
6.161727E+2	7.554957E+2
6.162622E+2	7.399106E+2
6.163517E+2	7.430440E+2
6.164412E+2	7.446824E+2
6.165307E+2	7.359990E+2
6.166202E+2	7.341763E+2
6.167097E+2	7.454811E+2
6.167992E+2	7.310839E+2
6.168887E+2	7.472219E+2
6.169782E+2	7.391119E+2
6.170676E+2	7.398287E+2
6.171571E+2	7.377603E+2
6.172466E+2	7.547174E+2
6.173360E+2	7.480615E+2
6.174255E+2	7.282577E+2
6.175150E+2	7.205983E+2
6.176044E+2	7.427983E+2
6.176939E+2	7.345859E+2
6.177833E+2	7.234654E+2
6.178728E+2	7.192261E+2
6.179622E+2	7.183046E+2
6.180516E+2	7.294660E+2
6.181411E+2	7.478158E+2
6.182305E+2	7.331523E+2
6.183199E+2	7.285854E+2
6.184093E+2	7.126317E+2
6.184987E+2	7.283191E+2
6.185882E+2	7.257387E+2
6.186776E+2	7.141062E+2
6.187670E+2	7.216018E+2
6.188564E+2	7.264350E+2
6.189458E+2	7.096007E+2
6.190352E+2	7.068564E+2
6.191245E+2	7.178130E+2
6.192139E+2	7.130413E+2
6.193033E+2	7.063239E+2
6.193927E+2	7.111571E+2
6.194821E+2	7.131846E+2
6.195714E+2	7.210488E+2
6.196608E+2	7.274999E+2
6.197501E+2	7.034363E+2
6.198395E+2	7.024738E+2
6.199289E+2	6.943638E+2
6.200182E+2	6.921725E+2
6.201076E+2	6.920701E+2
6.201969E+2	6.936880E+2
6.202862E+2	6.993813E+2
6.203756E+2	6.912509E+2
6.204649E+2	6.957564E+2
6.205542E+2	6.983983E+2
6.206436E+2	6.856804E+2
6.207329E+2	6.870935E+2
6.208222E+2	6.808267E+2
6.209115E+2	6.850251E+2
6.210008E+2	6.709350E+2
6.210901E+2	6.747647E+2
6.211794E+2	6.772428E+2
6.212687E+2	6.782053E+2
6.213580E+2	6.933603E+2
6.214473E+2	6.898583E+2
6.215366E+2	6.801099E+2
6.216259E+2	6.724710E+2
6.217151E+2	6.646887E+2
6.218044E+2	6.827518E+2
6.218937E+2	6.760550E+2
6.219830E+2	6.670439E+2
6.220722E+2	6.744985E+2
6.221615E+2	6.724915E+2
6.222507E+2	6.605928E+2
6.223400E+2	6.544899E+2
6.224292E+2	6.641358E+2
6.225185E+2	6.640129E+2
6.226077E+2	6.605314E+2
6.226970E+2	6.659585E+2
6.227862E+2	6.665729E+2
6.228754E+2	6.552476E+2
6.229646E+2	6.458884E+2
6.230539E+2	6.559030E+2
6.231431E+2	6.526467E+2
6.232323E+2	6.308153E+2
6.233215E+2	6.632961E+2
6.234107E+2	6.583196E+2
6.234999E+2	6.567017E+2
6.235891E+2	6.549609E+2
6.236783E+2	6.566812E+2
6.237675E+2	6.517251E+2
6.238567E+2	6.490832E+2
6.239459E+2	6.436356E+2
6.240351E+2	6.471376E+2
6.241243E+2	6.472196E+2
6.242134E+2	6.564149E+2
6.243026E+2	6.531792E+2
6.243918E+2	6.340102E+2
6.244809E+2	6.470148E+2
6.245701E+2	6.412395E+2
6.246593E+2	6.232379E+2
6.247484E+2	6.297094E+2
6.248376E+2	6.315321E+2
6.249267E+2	6.290336E+2
6.250158E+2	6.309587E+2
6.251050E+2	6.276410E+2
6.251941E+2	6.102332E+2
6.252833E+2	6.250196E+2
6.253724E+2	6.139810E+2
6.254615E+2	6.220500E+2
6.255506E+2	6.163567E+2
6.256397E+2	6.281325E+2
6.257289E+2	6.146569E+2
6.258180E+2	6.090864E+2
6.259071E+2	6.086973E+2
6.259962E+2	6.239137E+2
6.260853E+2	6.149845E+2
6.261744E+2	6.097008E+2
6.262635E+2	6.262893E+2
6.263526E+2	6.241594E+2
6.264416E+2	6.131823E+2
6.265307E+2	6.113392E+2
6.266198E+2	6.208622E+2
6.267089E+2	6.063831E+2
6.267979E+2	6.120969E+2
6.268870E+2	6.140015E+2
6.269761E+2	6.080419E+2
6.270651E+2	6.013246E+2
6.271542E+2	6.088816E+2
6.272433E+2	5.931532E+2
6.273323E+2	5.988261E+2
6.274213E+2	6.124246E+2
6.275104E+2	5.899993E+2
6.275994E+2	6.094960E+2
6.276885E+2	5.989899E+2
6.277775E+2	5.980274E+2
6.278665E+2	6.029220E+2
6.279556E+2	5.919858E+2
6.280446E+2	6.010379E+2
6.281336E+2	5.944434E+2
6.282226E+2	5.827290E+2
6.283116E+2	5.718543E+2
6.284006E+2	5.948940E+2
6.284896E+2	5.754383E+2
6.285786E+2	5.811111E+2
6.286676E+2	5.857395E+2
6.287566E+2	5.792680E+2
6.288456E+2	5.973106E+2
6.289346E+2	5.735336E+2
6.290236E+2	5.849204E+2
6.291126E+2	5.633348E+2
6.292015E+2	5.772814E+2
6.292905E+2	5.683113E+2
6.293795E+2	5.838554E+2
6.294685E+2	5.669597E+2
6.295574E+2	5.719158E+2
6.296464E+2	5.673488E+2
6.297353E+2	5.769128E+2
6.298243E+2	5.661200E+2
6.299132E+2	5.643792E+2
6.300022E+2	5.602014E+2
6.300911E+2	5.576414E+2
6.301801E+2	5.657923E+2
6.302690E+2	5.719772E+2
6.303579E+2	5.557368E+2
6.304469E+2	5.612254E+2
6.305358E+2	5.616145E+2
6.306247E+2	5.549791E+2
6.307136E+2	5.578872E+2
6.308025E+2	5.470329E+2
6.308915E+2	5.402132E+2
6.309804E+2	5.346018E+2
6.310693E+2	5.576619E+2
6.311582E+2	5.508012E+2
6.312471E+2	5.549791E+2
6.313360E+2	5.501458E+2
6.314249E+2	5.492038E+2
6.315138E+2	5.534636E+2
6.316026E+2	5.618807E+2
6.316915E+2	5.546309E+2
6.317804E+2	5.444525E+2
6.318693E+2	5.388206E+2
6.319581E+2	5.346837E+2
6.320470E+2	5.411757E+2
6.321359E+2	5.422407E+2
6.322247E+2	5.257750E+2
6.323136E+2	5.279663E+2
6.324025E+2	5.336802E+2
6.324913E+2	5.292156E+2
6.325802E+2	5.297686E+2
6.326690E+2	5.265123E+2
6.327578E+2	5.241162E+2
6.328467E+2	5.288470E+2
6.329355E+2	5.371412E+2
6.330244E+2	5.540370E+2
6.331132E+2	5.095141E+2
6.332020E+2	5.247920E+2
6.332908E+2	5.153304E+2
6.333796E+2	5.288265E+2
6.334685E+2	5.201226E+2
6.335573E+2	5.224983E+2
6.336461E+2	5.274134E+2
6.337349E+2	5.346632E+2
6.338237E+2	5.321647E+2
6.339125E+2	5.159243E+2
6.340013E+2	5.182999E+2
6.340901E+2	5.090226E+2
6.341789E+2	4.984551E+2
6.342677E+2	5.000525E+2
6.343564E+2	5.095141E+2
6.344452E+2	5.025306E+2
6.345340E+2	5.159038E+2
6.346228E+2	5.136920E+2
6.347115E+2	5.065446E+2
6.348003E+2	4.878876E+2
6.348891E+2	5.362811E+2
6.349778E+2	5.036365E+2
6.350666E+2	5.009946E+2
6.351553E+2	5.111116E+2
6.352441E+2	5.186481E+2
6.353328E+2	4.957928E+2
6.354216E+2	5.116031E+2
6.355103E+2	4.814570E+2
6.355991E+2	5.025715E+2
6.356878E+2	4.926389E+2
6.357765E+2	5.023463E+2
6.358653E+2	4.920450E+2
6.359540E+2	4.852457E+2
6.360427E+2	4.974311E+2
6.361314E+2	4.872937E+2
6.362201E+2	4.859420E+2
6.363089E+2	4.983118E+2
6.363976E+2	4.795728E+2
6.364863E+2	4.907343E+2
6.365750E+2	4.982503E+2
6.366637E+2	4.809859E+2
6.367524E+2	4.929870E+2
6.368411E+2	4.811703E+2
6.369298E+2	4.875394E+2
6.370185E+2	4.904476E+2
6.371071E+2	4.844880E+2
6.371958E+2	4.802487E+2
6.372845E+2	4.787332E+2
6.373732E+2	4.844470E+2
6.374618E+2	4.770129E+2
6.375505E+2	4.740843E+2
6.376392E+2	4.767671E+2
6.377278E+2	4.767671E+2
6.378165E+2	4.803716E+2
6.379052E+2	4.729374E+2
6.379938E+2	4.696197E+2
6.380825E+2	4.823171E+2
6.381711E+2	4.723026E+2
6.382597E+2	4.615507E+2
6.383484E+2	4.734699E+2
6.384370E+2	4.649503E+2
6.385257E+2	4.589088E+2
6.386143E+2	4.698450E+2
6.387029E+2	4.595437E+2
6.387915E+2	4.792247E+2
6.388802E+2	4.668140E+2
6.389688E+2	4.716267E+2
6.390574E+2	4.626771E+2
6.391460E+2	4.590112E+2
6.392346E+2	4.538504E+2
6.393232E+2	4.629638E+2
6.394118E+2	4.578234E+2
6.395004E+2	4.576801E+2
6.395890E+2	4.482389E+2
6.396776E+2	4.465391E+2
6.397662E+2	4.534203E+2
6.398548E+2	4.448393E+2
6.399434E+2	4.592980E+2
6.400320E+2	4.431190E+2
6.401206E+2	4.555502E+2
6.402091E+2	4.447983E+2
6.402977E+2	4.619194E+2
6.403863E+2	4.579668E+2
6.404749E+2	4.512290E+2
6.405634E+2	4.387773E+2
6.406520E+2	4.486895E+2
6.407405E+2	4.540961E+2
6.408291E+2	4.349271E+2
6.409176E+2	4.426480E+2
6.410062E+2	4.497749E+2
6.410947E+2	4.381015E+2
6.411833E+2	4.500002E+2
6.412718E+2	4.435491E+2
6.413604E+2	4.450031E+2
6.414489E+2	4.410505E+2
6.415374E+2	4.361559E+2
6.416260E+2	4.404566E+2
6.417145E+2	4.307697E+2
6.418030E+2	4.228441E+2
6.418915E+2	4.309336E+2
6.419801E+2	4.390435E+2
6.420686E+2	4.257113E+2
6.421571E+2	4.301963E+2
6.422456E+2	4.296024E+2
6.423341E+2	4.241753E+2
6.424226E+2	4.380810E+2
6.425111E+2	4.195264E+2
6.425996E+2	4.315889E+2
6.426881E+2	4.346609E+2
6.427766E+2	4.349271E+2
6.428651E+2	4.240934E+2
6.429535E+2	4.085288E+2
6.430420E+2	4.328587E+2
6.431305E+2	4.162087E+2
6.432190E+2	4.207552E+2
6.433075E+2	4.184819E+2
6.433959E+2	4.155738E+2
6.434844E+2	4.168845E+2
6.435729E+2	4.226393E+2
6.436613E+2	4.042895E+2
6.437498E+2	4.189325E+2
6.438382E+2	4.200793E+2
6.439267E+2	4.088974E+2
6.440151E+2	4.181952E+2
6.441036E+2	4.196698E+2
6.441920E+2	4.125223E+2
6.442805E+2	4.049449E+2
6.443689E+2	4.057436E+2
6.444574E+2	3.978179E+2
6.445458E+2	3.992105E+2
6.446342E+2	4.231923E+2
6.447226E+2	3.994153E+2
6.448111E+2	4.137306E+2
6.448995E+2	4.198950E+2
6.449879E+2	4.059688E+2
6.450763E+2	3.999273E+2
6.451647E+2	4.082216E+2
6.452532E+2	4.111502E+2
6.453416E+2	4.049858E+2
6.454300E+2	4.016681E+2
6.455184E+2	3.948893E+2
6.456068E+2	3.947665E+2
6.456952E+2	3.965687E+2
6.457836E+2	3.999273E+2
6.458720E+2	3.955037E+2
6.459603E+2	3.931486E+2
6.460487E+2	3.750650E+2
6.461371E+2	3.774406E+2
6.462255E+2	3.968759E+2
6.463139E+2	4.028355E+2
6.464022E+2	3.914897E+2
6.464906E+2	3.992720E+2
6.465790E+2	3.886840E+2
6.466673E+2	3.823558E+2
6.467557E+2	3.808812E+2
6.468441E+2	3.945207E+2
6.469324E+2	3.924113E+2
6.470208E+2	3.984528E+2
6.471091E+2	3.843218E+2
6.471975E+2	3.768058E+2
6.472858E+2	3.852434E+2
6.473742E+2	3.736519E+2
6.474625E+2	3.753722E+2
6.475509E+2	3.708871E+2
6.476392E+2	3.814751E+2
6.477275E+2	3.884792E+2
6.478159E+2	3.754336E+2
6.479042E+2	3.639445E+2
6.479925E+2	3.750650E+2
6.480808E+2	3.713991E+2
6.481692E+2	3.798982E+2
6.482575E+2	3.743277E+2
6.483458E+2	3.754951E+2
6.484341E+2	3.690235E+2
6.485224E+2	3.634530E+2
6.486107E+2	3.602787E+2
6.486990E+2	3.555274E+2
6.487873E+2	3.598691E+2
6.488756E+2	3.694126E+2
6.489639E+2	3.673646E+2
6.490522E+2	3.552816E+2
6.491405E+2	3.755975E+2
6.492288E+2	3.721774E+2
6.493171E+2	3.608316E+2
6.494053E+2	3.597462E+2
6.494936E+2	3.664430E+2
6.495819E+2	3.403314E+2
6.496702E+2	3.571248E+2
6.497584E+2	3.519025E+2
6.498467E+2	3.580464E+2
6.499350E+2	3.544624E+2
6.500232E+2	3.439768E+2
6.501115E+2	3.499364E+2
6.501998E+2	3.643336E+2
6.502880E+2	3.632482E+2
6.503763E+2	3.507146E+2
6.504645E+2	3.494039E+2
6.505528E+2	3.542167E+2
6.506410E+2	3.417036E+2
6.507293E+2	3.419698E+2
6.508175E+2	3.430348E+2
6.509057E+2	3.603401E+2
6.509940E+2	3.364403E+2
6.510822E+2	3.486257E+2
6.511704E+2	3.319757E+2
6.512587E+2	3.428914E+2
6.513469E+2	3.362969E+2
6.514351E+2	3.448779E+2
6.515233E+2	3.442226E+2
6.516115E+2	3.260981E+2
6.516998E+2	3.430348E+2
6.517880E+2	3.331431E+2
6.518762E+2	3.392255E+2
6.519644E+2	3.248488E+2
6.520526E+2	3.451237E+2
6.521408E+2	3.294977E+2
6.522290E+2	3.326311E+2
6.523172E+2	3.275112E+2
6.524054E+2	3.376691E+2
6.524936E+2	3.299892E+2
6.525818E+2	3.302759E+2
6.526700E+2	3.314637E+2
6.527581E+2	3.274907E+2
6.528463E+2	3.420313E+2
6.529345E+2	3.237634E+2
6.530227E+2	3.375462E+2
6.531108E+2	3.365427E+2
6.531990E+2	3.241935E+2
6.532872E+2	3.353139E+2
6.533754E+2	3.240911E+2
6.534635E+2	3.258113E+2
6.535517E+2	3.195036E+2
6.536398E+2	3.235381E+2
6.537280E+2	3.203842E+2
6.538161E+2	3.140560E+2
6.539043E+2	3.303783E+2
6.539924E+2	3.271220E+2
6.540806E+2	3.081988E+2
6.541687E+2	3.047378E+2
6.542569E+2	3.200566E+2
6.543450E+2	3.064580E+2
6.544332E+2	3.120285E+2
6.545213E+2	3.160016E+2
6.546094E+2	3.182543E+2
6.546976E+2	3.080145E+2
6.547857E+2	3.188483E+2
6.548738E+2	3.167184E+2
6.549619E+2	3.141584E+2
6.550500E+2	3.326311E+2
6.551382E+2	3.017272E+2
6.552263E+2	3.143018E+2
6.553144E+2	3.043691E+2
6.554025E+2	3.098372E+2
6.554906E+2	3.151005E+2
6.555787E+2	3.107793E+2
6.556668E+2	3.227804E+2
6.557549E+2	3.115575E+2
6.558430E+2	3.026283E+2
6.559311E+2	3.059051E+2
6.560192E+2	3.025259E+2
6.561073E+2	2.986962E+2
6.561954E+2	2.895213E+2
6.562835E+2	2.936787E+2
6.563715E+2	2.868999E+2
6.564596E+2	3.007442E+2
6.565477E+2	2.943545E+2
6.566358E+2	3.066424E+2
6.567239E+2	3.064171E+2
6.568119E+2	2.953171E+2
6.569000E+2	2.905248E+2
6.569881E+2	2.871047E+2
6.570761E+2	2.946003E+2
6.571642E+2	3.050654E+2
6.572522E+2	2.922861E+2
6.573403E+2	2.977951E+2
6.574284E+2	2.753084E+2
6.575164E+2	2.905248E+2
6.576045E+2	2.945184E+2
6.576925E+2	2.962182E+2
6.577806E+2	2.852206E+2
6.578686E+2	2.957881E+2
6.579566E+2	2.892346E+2
6.580447E+2	2.936378E+2
6.581327E+2	2.909344E+2
6.582208E+2	2.809199E+2
6.583088E+2	3.003551E+2
6.583968E+2	2.786876E+2
6.584848E+2	2.803464E+2
6.585729E+2	2.911188E+2
6.586609E+2	2.678334E+2
6.587489E+2	2.759638E+2
6.588369E+2	2.849749E+2
6.589249E+2	2.765577E+2
6.590130E+2	2.808994E+2
6.591010E+2	2.740797E+2
6.591890E+2	2.758204E+2
6.592770E+2	2.710896E+2
6.593650E+2	2.870433E+2
6.594530E+2	2.802440E+2
6.595410E+2	2.770902E+2
6.596290E+2	2.782575E+2
6.597170E+2	2.723184E+2
6.598050E+2	2.713149E+2
6.598930E+2	2.683658E+2
6.599810E+2	2.803464E+2
6.600689E+2	2.743459E+2
6.601569E+2	2.841966E+2
6.602449E+2	2.663998E+2
6.603329E+2	2.617099E+2
6.604209E+2	2.664407E+2
6.605088E+2	2.601944E+2
6.605968E+2	2.672190E+2
6.606848E+2	2.749398E+2
6.607728E+2	2.647819E+2
6.608607E+2	2.701476E+2
6.609487E+2	2.559142E+2
6.610366E+2	2.578802E+2
6.611246E+2	2.688778E+2
6.612126E+2	2.696151E+2
6.613005E+2	2.621605E+2
6.613885E+2	2.665636E+2
6.614764E+2	2.618123E+2
6.615644E+2	2.538662E+2
6.616523E+2	2.598463E+2
6.617403E+2	2.565081E+2
6.618282E+2	2.721750E+2
6.619161E+2	2.605221E+2
6.620041E+2	2.665227E+2
6.620920E+2	2.672394E+2
6.621800E+2	2.561599E+2
6.622679E+2	2.648228E+2
6.623558E+2	2.623858E+2
6.624437E+2	2.522483E+2
6.625317E+2	2.548288E+2
6.626196E+2	2.565900E+2
6.627075E+2	2.614642E+2
6.627954E+2	2.531289E+2
6.628833E+2	2.405749E+2
6.629713E+2	2.463706E+2
6.630592E+2	2.537024E+2
6.631471E+2	2.458382E+2
6.632350E+2	2.429710E+2
6.633229E+2	2.530061E+2
6.634108E+2	2.379330E+2
6.634987E+2	2.501184E+2
6.635866E+2	2.482343E+2
6.636745E+2	2.530061E+2
6.637624E+2	2.366018E+2
6.638503E+2	2.443636E+2
6.639382E+2	2.488282E+2
6.640261E+2	2.599896E+2
6.641140E+2	2.482548E+2
6.642018E+2	2.455105E+2
6.642897E+2	2.314819E+2
6.643776E+2	2.394690E+2
6.644655E+2	2.376873E+2
6.645534E+2	2.377077E+2
6.646412E+2	2.505075E+2
6.647291E+2	2.406158E+2
6.648170E+2	2.314000E+2
6.649049E+2	2.479066E+2
6.649927E+2	2.217745E+2
6.650806E+2	2.349839E+2
6.651684E+2	2.458586E+2
6.652563E+2	2.284100E+2
6.653442E+2	2.435649E+2
6.654320E+2	2.420699E+2
6.655199E+2	2.345334E+2
6.656077E+2	2.264029E+2
6.656956E+2	2.272221E+2
6.657834E+2	2.421109E+2
6.658713E+2	2.268535E+2
6.659591E+2	2.362537E+2
6.660470E+2	2.355369E+2
6.661348E+2	2.310109E+2
6.662226E+2	2.309494E+2
6.663105E+2	2.323421E+2
6.663983E+2	2.251332E+2
6.664861E+2	2.356188E+2
6.665740E+2	2.346358E+2
6.666618E+2	2.312157E+2
6.667496E+2	2.250718E+2
6.668375E+2	2.306218E+2
6.669253E+2	2.316867E+2
6.670131E+2	2.217950E+2
6.671009E+2	2.302736E+2
6.671887E+2	2.175148E+2
6.672766E+2	2.193170E+2
6.673644E+2	2.368271E+2
6.674522E+2	2.220203E+2
6.675400E+2	2.259729E+2
6.676278E+2	2.071520E+2
6.677156E+2	2.084832E+2
6.678034E+2	2.292701E+2
6.678912E+2	2.148524E+2
6.679790E+2	2.072544E+2
6.680668E+2	2.307651E+2
6.681546E+2	2.180677E+2
6.682424E+2	2.189688E+2
6.683302E+2	2.162860E+2
6.684180E+2	2.250308E+2
6.685058E+2	2.148114E+2
6.685935E+2	2.129068E+2
6.686813E+2	2.009057E+2
6.687691E+2	2.238225E+2
6.688569E+2	2.204229E+2
6.689447E+2	2.098554E+2
6.690324E+2	2.045921E+2
6.691202E+2	2.104697E+2
6.692080E+2	2.019912E+2
6.692958E+2	1.970760E+2
6.693835E+2	2.057799E+2
6.694713E+2	2.050836E+2
6.695591E+2	2.115142E+2
6.696468E+2	2.181701E+2
6.697346E+2	2.107565E+2
6.698223E+2	2.058823E+2
6.699101E+2	2.090157E+2
6.699979E+2	1.960520E+2
6.700856E+2	2.136851E+2
6.701734E+2	2.124153E+2
6.702611E+2	2.188255E+2
6.703489E+2	2.100806E+2
6.704366E+2	1.993083E+2
6.705244E+2	2.050426E+2
6.706121E+2	1.983048E+2
6.706998E+2	2.212216E+2
6.707876E+2	2.069882E+2
6.708753E+2	2.061076E+2
6.709631E+2	2.114118E+2
6.710508E+2	2.058209E+2
6.711385E+2	2.007214E+2
6.712263E+2	2.054727E+2
6.713140E+2	1.992059E+2
6.714017E+2	2.007624E+2
6.714894E+2	1.853821E+2
6.715772E+2	2.056365E+2
6.716649E+2	2.013972E+2
6.717526E+2	1.935535E+2
6.718403E+2	1.973627E+2
6.719280E+2	1.890275E+2
6.720157E+2	2.031585E+2
6.721035E+2	1.994517E+2
6.721912E+2	1.939631E+2
6.722789E+2	1.989806E+2
6.723666E+2	1.877578E+2
6.724543E+2	1.927139E+2
6.725420E+2	1.963592E+2
6.726297E+2	2.002913E+2
6.727174E+2	2.000661E+2
6.728051E+2	2.062305E+2
6.728928E+2	1.892323E+2
6.729805E+2	1.848701E+2
6.730682E+2	2.061895E+2
6.731559E+2	2.008853E+2
6.732436E+2	2.041006E+2
6.733313E+2	1.950485E+2
6.734189E+2	1.842967E+2
6.735066E+2	1.857098E+2
6.735943E+2	1.816548E+2
6.736820E+2	1.968508E+2
6.737697E+2	1.810609E+2
6.738573E+2	1.885565E+2
6.739450E+2	1.958882E+2
6.740327E+2	1.900310E+2
6.741204E+2	1.809790E+2
6.742080E+2	1.769240E+2
6.742957E+2	1.800165E+2
6.743834E+2	1.875735E+2
6.744710E+2	1.798117E+2
6.745587E+2	1.913417E+2
6.746464E+2	1.846244E+2
6.747340E+2	1.723980E+2
6.748217E+2	1.770059E+2
6.749094E+2	1.847268E+2
6.749970E+2	2.166956E+2
6.750847E+2	1.750808E+2
6.751723E+2	1.730534E+2
6.752600E+2	1.803851E+2
6.753476E+2	1.940655E+2
6.754353E+2	1.915056E+2
6.755229E+2	1.719270E+2
6.756106E+2	1.819825E+2
6.756982E+2	1.860170E+2
6.757858E+2	1.798731E+2
6.758735E+2	1.692851E+2
6.759611E+2	1.786034E+2
6.760488E+2	1.801189E+2
6.761364E+2	1.750604E+2
6.762240E+2	1.735449E+2
6.763117E+2	1.680973E+2
6.763993E+2	1.728281E+2
6.764869E+2	1.647181E+2
6.765745E+2	1.790949E+2
6.766622E+2	1.677696E+2
6.767498E+2	1.692032E+2
6.768374E+2	1.847677E+2
6.769250E+2	1.759410E+2
6.770127E+2	1.862218E+2
6.771003E+2	1.889866E+2
6.771879E+2	1.708620E+2
6.772755E+2	1.757772E+2
6.773631E+2	1.686707E+2
6.774507E+2	1.815729E+2
6.775383E+2	1.766987E+2
6.776260E+2	1.638989E+2
6.777136E+2	1.578370E+2
6.778012E+2	1.776818E+2
6.778888E+2	1.717836E+2
6.779764E+2	1.646362E+2
6.780640E+2	1.589633E+2
6.781516E+2	1.719679E+2
6.782392E+2	1.790949E+2
6.783268E+2	1.820644E+2
6.784144E+2	1.818391E+2
6.785020E+2	1.698585E+2
6.785895E+2	1.702681E+2
6.786771E+2	1.610523E+2
6.787647E+2	1.587381E+2
6.788523E+2	1.623220E+2
6.789399E+2	1.702681E+2
6.790275E+2	1.567310E+2
6.791151E+2	1.680973E+2
6.792026E+2	1.574069E+2
6.792902E+2	1.608475E+2
6.793778E+2	1.671347E+2
6.794654E+2	1.854436E+2
6.795530E+2	1.466550E+2
6.796405E+2	1.518774E+2
6.797281E+2	1.759000E+2
6.798157E+2	1.700428E+2
6.799032E+2	1.609499E+2
6.799908E+2	1.504233E+2
6.800784E+2	1.694694E+2
6.801659E+2	1.567515E+2
6.802535E+2	1.700019E+2
6.803411E+2	1.671143E+2
6.804286E+2	1.595777E+2
6.805162E+2	1.654759E+2
6.806038E+2	1.497270E+2
6.806913E+2	1.701862E+2
6.807789E+2	1.718246E+2
6.808664E+2	1.604174E+2
6.809540E+2	1.569973E+2
6.810415E+2	1.527580E+2
6.811291E+2	1.462454E+2
6.812166E+2	1.634689E+2
6.813042E+2	1.612161E+2
6.813917E+2	1.575912E+2
6.814793E+2	1.565467E+2
6.815668E+2	1.569563E+2
6.816543E+2	1.477609E+2
6.817419E+2	1.552156E+2
6.818294E+2	1.657626E+2
6.819170E+2	1.546012E+2
6.820045E+2	1.635303E+2
6.820920E+2	1.536796E+2
6.821796E+2	1.541301E+2
6.822671E+2	1.612980E+2
6.823546E+2	1.524098E+2
6.824421E+2	1.639809E+2
6.825297E+2	1.577755E+2
6.826172E+2	1.653735E+2
6.827047E+2	1.558709E+2
6.827922E+2	1.626292E+2
6.828798E+2	1.469622E+2
6.829673E+2	1.539663E+2
6.830548E+2	1.464912E+2
6.831423E+2	1.620148E+2
6.832298E+2	1.428663E+2
6.833174E+2	1.433783E+2
6.834049E+2	1.524098E+2
6.834924E+2	1.607246E+2
6.835799E+2	1.469418E+2
6.836674E+2	1.576117E+2
6.837549E+2	1.523894E+2
6.838424E+2	1.607041E+2
6.839299E+2	1.359851E+2
6.840174E+2	1.477200E+2
6.841049E+2	1.445047E+2
6.841924E+2	1.441565E+2
6.842799E+2	1.619329E+2
6.843674E+2	1.406135E+2
6.844549E+2	1.435626E+2
6.845424E+2	1.467984E+2
6.846299E+2	1.508124E+2
6.847174E+2	1.403268E+2
6.848049E+2	1.655988E+2
6.848924E+2	1.566901E+2
6.849799E+2	0.000000E+0
6.850674E+2	0.000000E+0
6.851549E+2	0.000000E+0
6.852424E+2	0.000000E+0
6.853299E+2	0.000000E+0
6.854173E+2	0.000000E+0
6.855048E+2	0.000000E+0
6.855923E+2	0.000000E+0
6.856798E+2	0.000000E+0
6.857673E+2	0.000000E+0
6.858548E+2	0.000000E+0
6.859422E+2	0.000000E+0
6.860297E+2	0.000000E+0
6.861172E+2	0.000000E+0
6.862047E+2	0.000000E+0
6.862921E+2	0.000000E+0
6.863796E+2	0.000000E+0
6.864671E+2	0.000000E+0
6.865545E+2	0.000000E+0
6.866420E+2	0.000000E+0
6.867295E+2	0.000000E+0
6.868169E+2	0.000000E+0
6.869044E+2	0.000000E+0
6.869919E+2	0.000000E+0
